geometry,ano,estado,area_km2
"MULTIPOLYGON (((-46.24272512 -5.37615667, -46.24215469 -5.37610934, -46.24101383 -5.37712686, -46.24082368 -5.37767112, -46.24087122 -5.3787833, -46.24115643 -5.37892528, -46.24165556 -5.37840468, -46.24220222 -5.3775528, -46.24253497 -5.37719785, -46.2430341 -5.3768429, -46.24327178 -5.37627498, -46.24272512 -5.37615667)))",2013,MA,0.04
"MULTIPOLYGON (((-46.24693204 -5.3846281, -46.24690827 -5.38382355, -46.24662606 -5.3834583, -46.24662606 -5.38341769, -46.24662606 -5.3827424, -46.24722128 -5.38177774, -46.24718023 -5.38116199, -46.24619504 -5.38122357, -46.2450295 -5.38122357, -46.24420414 -5.38122357, -46.24307527 -5.38097727, -46.24360892 -5.3805873, -46.24434781 -5.38007418, -46.24510723 -5.37886321, -46.24580507 -5.37806275, -46.24666711 -5.37804222, -46.24763178 -5.3781038, -46.24771388 -5.3775291, -46.24732391 -5.37711861, -46.24715971 -5.37660549, -46.24732391 -5.37617446, -46.2478165 -5.37611289, -46.24820647 -5.37605132, -46.24793965 -5.37539452, -46.24740601 -5.3750456, -46.24660554 -5.37490193, -46.2454972 -5.37494298, -46.24463516 -5.37523032, -46.24399889 -5.37586659, -46.24356787 -5.3772828, -46.24241848 -5.37855534, -46.24180273 -5.37958158, -46.23966956 -5.38175186, -46.23942138 -5.38176486, -46.23887471 -5.38266406, -46.23818544 -5.38353959, -46.23711589 -5.38493571, -46.23709212 -5.38614253, -46.23761501 -5.38592956, -46.23863703 -5.38491205, -46.23904109 -5.3843678, -46.23970659 -5.38429681, -46.2405147 -5.38458077, -46.24125151 -5.38450978, -46.24172686 -5.38406018, -46.24122774 -5.38356326, -46.24108513 -5.38297168, -46.2423686 -5.38287703, -46.24270135 -5.38335029, -46.24210715 -5.38394187, -46.2424399 -5.3848174, -46.24312917 -5.38458077, -46.24381844 -5.38474641, -46.24465032 -5.38574026, -46.24693204 -5.3846281)))",2013,MA,0.61
"MULTIPOLYGON (((-46.23654546 -5.3846281, -46.23530952 -5.38318465, -46.23516692 -5.38209614, -46.23476286 -5.38150457, -46.23457272 -5.38065269, -46.23450141 -5.3782627, -46.23423997 -5.37738716, -46.23435881 -5.37693756, -46.23440634 -5.37618033, -46.23374084 -5.37554142, -46.23319418 -5.37565974, -46.23259998 -5.37603835, -46.23233853 -5.37658261, -46.23293273 -5.37670092, -46.23364577 -5.37672459, -46.23388345 -5.3773635, -46.2341449 -5.37949319, -46.23462025 -5.3826404, -46.23519068 -5.38349227, -46.23533329 -5.38384721, -46.23435881 -5.38389454, -46.23402606 -5.38422582, -46.23435881 -5.38495938, -46.2341449 -5.3854563, -46.23378838 -5.38569293, -46.23438258 -5.38656846, -46.23483417 -5.38775161, -46.23535706 -5.38824853, -46.23604633 -5.38772795, -46.23583242 -5.38694707, -46.23578488 -5.38647381, -46.23609387 -5.38547996, -46.23654546 -5.3846281)))",2013,MA,0.15
"MULTIPOLYGON (((-46.08161578 -5.33029823, -46.08237394 -5.33033613, -46.08305629 -5.32950216, -46.08389026 -5.32900935, -46.08521705 -5.32897144, -46.08578567 -5.32809956, -46.08549083 -5.32673186, -46.0850226 -5.32635849, -46.08432145 -5.32646371, -46.0833131 -5.32734985, -46.08322935 -5.32803147, -46.08207597 -5.32866742, -46.08132129 -5.32902774, -46.08161578 -5.33029823)))",2016,MA,0.1
"MULTIPOLYGON (((-46.24671813 -5.40031649, -46.24591002 -5.39922802, -46.24545916 -5.39896906, -46.24547957 -5.39827506, -46.24547957 -5.39685698, -46.2446819 -5.39679789, -46.24403194 -5.39709333, -46.24360387 -5.3982608, -46.24343815 -5.39823419, -46.24291526 -5.39882575, -46.24308164 -5.40003254, -46.24322424 -5.40048213, -46.24360453 -5.4006241, -46.24444267 -5.40027277, -46.24459327 -5.40043173, -46.24512505 -5.40090443, -46.2448887 -5.40131804, -46.2440024 -5.40134758, -46.24293884 -5.40155438, -46.24270249 -5.40332699, -46.24279112 -5.40424283, -46.24394331 -5.40397694, -46.24509551 -5.40347471, -46.24618861 -5.40353379, -46.24745898 -5.40335653, -46.24737035 -5.40244069, -46.24651359 -5.4014953, -46.24622258 -5.40069075, -46.24671813 -5.40031649)))",2013,MA,0.25
"MULTIPOLYGON (((-46.23965905 -5.40343992, -46.23896978 -5.40332161, -46.23790023 -5.4033926, -46.23782892 -5.40424444, -46.237924 -5.40490698, -46.23728226 -5.40521459, -46.23735357 -5.40500163, -46.23735357 -5.40448106, -46.23645038 -5.40474135, -46.23597503 -5.40516727, -46.23616517 -5.40582981, -46.23706835 -5.40613742, -46.23782892 -5.40613742, -46.23839935 -5.40599545, -46.23856573 -5.40507262, -46.23877964 -5.40410247, -46.2391837 -5.40424444, -46.23980166 -5.40400782, -46.23965905 -5.40343992)))",2013,MA,0.06
"MULTIPOLYGON (((-46.24890478 -5.4092135, -46.24788276 -5.40871659, -46.2468132 -5.40897688, -46.24619523 -5.40923716, -46.24633784 -5.40992336, -46.24676566 -5.41091717, -46.24709842 -5.41172167, -46.24766885 -5.41174534, -46.24793029 -5.4115797, -46.24833435 -5.41155604, -46.24902362 -5.41148505, -46.24957028 -5.4115797, -46.24973666 -5.41124843, -46.24930883 -5.41065688, -46.2492613 -5.40985237, -46.24890478 -5.4092135)))",2013,MA,0.09
"MULTIPOLYGON (((-46.25094882 -5.4092135, -46.24983173 -5.4092135, -46.2494039 -5.40961575, -46.2499268 -5.4098997, -46.25047346 -5.41027829, -46.25080621 -5.41027829, -46.25099636 -5.41018364, -46.25116273 -5.40973406, -46.25140041 -5.40923716, -46.25094882 -5.4092135)))",2013,MA,0.02
"MULTIPOLYGON (((-46.24538712 -5.41013632, -46.24460278 -5.41049125, -46.24446018 -5.41103548, -46.24407989 -5.41202928, -46.24381844 -5.41262083, -46.24405612 -5.41302308, -46.24448394 -5.41271548, -46.24514945 -5.41202928, -46.24543466 -5.41167435, -46.24600509 -5.41084618, -46.24538712 -5.41013632)))",2013,MA,0.04
"MULTIPOLYGON (((-46.24438887 -5.41775545, -46.24360453 -5.41699827, -46.24248744 -5.41728221, -46.24179817 -5.41803939, -46.2417744 -5.41841798, -46.24279642 -5.41908051, -46.24291526 -5.4200743, -46.24298656 -5.42045288, -46.24343815 -5.41976669, -46.24348569 -5.41874924, -46.24438887 -5.41775545)))",2013,MA,0.05
"MULTIPOLYGON (((-46.25204214 -5.40429176, -46.2519233 -5.40372387, -46.25216098 -5.40315597, -46.25147171 -5.40310865, -46.25085375 -5.403014, -46.25025955 -5.40322696, -46.25028332 -5.40386584, -46.2499268 -5.40431543, -46.24935637 -5.40481233, -46.24859579 -5.40485966, -46.24809667 -5.4053329, -46.2474074 -5.40561685, -46.24728856 -5.40592446, -46.24714595 -5.40684728, -46.24669436 -5.40703658, -46.24602886 -5.40663433, -46.24605263 -5.40556953, -46.24629031 -5.40469402, -46.24664682 -5.40400782, -46.2461477 -5.40396049, -46.24607639 -5.40452839, -46.24522075 -5.40530924, -46.24484046 -5.40613742, -46.24476916 -5.40682362, -46.24522075 -5.40753349, -46.24524452 -5.40786476, -46.24531582 -5.40840899, -46.24574364 -5.40840899, -46.24643291 -5.40798307, -46.24700334 -5.40734419, -46.2474074 -5.40753349, -46.24778769 -5.40758081, -46.2480729 -5.40732053, -46.24793029 -5.40646869, -46.24833435 -5.40578249, -46.24911869 -5.40609009, -46.24957028 -5.40609009, -46.25009317 -5.40540389, -46.25049723 -5.40504896, -46.25204214 -5.40429176)))",2013,MA,0.14
"MULTIPOLYGON (((-46.06940996 -5.46115622, -46.06958413 -5.46135946, -46.06987559 -5.46165529, -46.07743556 -5.47052184, -46.08044387 -5.47403244, -46.08113599 -5.47429688, -46.08116085 -5.47401405, -46.08298422 -5.46602657, -46.08297208 -5.46562176, -46.08185716 -5.46554841, -46.08187906 -5.46502781, -46.07925797 -5.46498954, -46.07920676 -5.46448633, -46.07756265 -5.46446189, -46.07756087 -5.46393923, -46.07638825 -5.46397961, -46.07648739 -5.46339448, -46.07481961 -5.46336799, -46.07481368 -5.46289246, -46.07328797 -5.46287834, -46.07316987 -5.46232179, -46.07214552 -5.46230383, -46.07213753 -5.46185188, -46.07102883 -5.46170782, -46.0710744 -5.46118928, -46.06940996 -5.46115622)))",2013,MA,0.79
"MULTIPOLYGON (((-46.2663029 -5.40159426, -46.26606522 -5.40109735, -46.2649719 -5.40128665, -46.26411625 -5.40109735, -46.26328437 -5.40147595, -46.26226235 -5.40197286, -46.26131163 -5.40213849, -46.26052729 -5.40194919, -46.2594815 -5.40202018, -46.25876847 -5.4024461, -46.25895861 -5.40287203, -46.25862586 -5.40315597, -46.25800789 -5.4033926, -46.25762761 -5.40396049, -46.25850702 -5.40478867, -46.25850702 -5.40530924, -46.25791282 -5.40528558, -46.257485 -5.40474135, -46.25736616 -5.40523825, -46.25817427 -5.40573516, -46.25876847 -5.40594812, -46.25945774 -5.40556953, -46.25962411 -5.40500163, -46.25979049 -5.40433909, -46.26047976 -5.40457571, -46.26052729 -5.40516727, -46.26064613 -5.40540389, -46.26105019 -5.40538023, -46.26159685 -5.40545121, -46.26211974 -5.40594812, -46.26273771 -5.40663433, -46.26314176 -5.40715489, -46.26290409 -5.40743884, -46.26230989 -5.40710757, -46.26147801 -5.4067763, -46.26062236 -5.40743884, -46.26043222 -5.40772278, -46.26171569 -5.40864561, -46.26221482 -5.4088349, -46.26266641 -5.40803039, -46.26323684 -5.40795941, -46.26402118 -5.40741518, -46.26416379 -5.40701292, -46.2643777 -5.40649235, -46.26471045 -5.40609009, -46.26468668 -5.40535657, -46.26442523 -5.40493065, -46.2638548 -5.40459937, -46.26302293 -5.40500163, -46.26266641 -5.40485966, -46.2618583 -5.40398415, -46.26221482 -5.4033926, -46.26295162 -5.4032033, -46.26361712 -5.40315597, -46.26442523 -5.40284836, -46.26492436 -5.40235145, -46.2650432 -5.40211483, -46.2663029 -5.40159426)))",2013,MA,0.33
