geometry,ano,estado,area_km2
"MULTIPOLYGON (((-54.86966317 -9.20478986, -54.86873731 -9.20446556, -54.86831918 -9.20458349, -54.86766212 -9.20502572, -54.86679599 -9.20585121, -54.86667652 -9.20655877, -54.86619866 -9.20800338, -54.86619866 -9.20871093, -54.86569093 -9.20888782, -54.86449626 -9.20909419, -54.86363014 -9.20927108, -54.86324187 -9.20965434, -54.86336134 -9.21006709, -54.86398853 -9.21062723, -54.86458586 -9.21080412, -54.86518319 -9.21095153, -54.86598959 -9.21148219, -54.86676612 -9.21174753, -54.86769198 -9.21224871, -54.86837891 -9.21280885, -54.86915544 -9.21254352, -54.86963331 -9.21251404, -54.8700813 -9.21322159, -54.8705293 -9.21366381, -54.87130583 -9.21422395, -54.87256022 -9.21416499, -54.87698047 -9.20944797, -54.87563647 -9.20853404, -54.87450155 -9.20759063, -54.87396395 -9.20729582, -54.87324715 -9.20688307, -54.87238102 -9.20685359, -54.86966317 -9.20478986)))",2013,PA,0.85
"MULTIPOLYGON (((-54.87372502 -9.19965997, -54.87324715 -9.19957152, -54.87300822 -9.20022013, -54.87223169 -9.20051496, -54.87244076 -9.19986635, -54.87223169 -9.19945359, -54.87145516 -9.20007272, -54.87109676 -9.20057392, -54.8706189 -9.20139942, -54.87011117 -9.20201855, -54.86996184 -9.20251975, -54.87109676 -9.20219544, -54.87217196 -9.20198907, -54.87282902 -9.20154683, -54.87399382 -9.20116357, -54.87420288 -9.20042651, -54.87372502 -9.19965997)))",2013,PA,0.08
"MULTIPOLYGON (((-54.8093335 -9.28718414, -54.81194219 -9.28924596, -54.81138992 -9.29009301, -54.81166222 -9.29105836, -54.81204699 -9.29156249, -54.81159476 -9.29208854, -54.81010604 -9.29219546, -54.80955524 -9.29221854, -54.80718221 -9.29611057, -54.81205242 -9.30065147, -54.81665142 -9.29641014, -54.81849176 -9.29718121, -54.81859298 -9.29657777, -54.81833606 -9.29570796, -54.81964336 -9.29603274, -54.82108918 -9.29721711, -54.82211767 -9.29718818, -54.82356525 -9.29700708, -54.82512943 -9.29631804, -54.82313043 -9.29383799, -54.82172014 -9.2935985, -54.81980819 -9.29390433, -54.81753782 -9.29448531, -54.81589312 -9.29366049, -54.81550183 -9.29188433, -54.81549586 -9.28764557, -54.81701416 -9.28612844, -54.81450491 -9.28294497, -54.81583408 -9.28086993, -54.81752769 -9.27942682, -54.82035051 -9.27702152, -54.819227 -9.27570008, -54.8187487 -9.27490529, -54.81836926 -9.27407194, -54.81737038 -9.27457436, -54.8165393 -9.27506772, -54.81612465 -9.27463162, -54.81580056 -9.27425044, -54.81645197 -9.27282323, -54.81621252 -9.2720255, -54.81366036 -9.2701333, -54.81256084 -9.27015609, -54.81232349 -9.27121876, -54.81133556 -9.272405, -54.81119438 -9.27265182, -54.81245671 -9.27429137, -54.8130075 -9.27426829, -54.81402178 -9.27386138, -54.81478124 -9.27444499, -54.81375454 -9.2749921, -54.81400405 -9.27621453, -54.81379185 -9.27645522, -54.81219924 -9.27638835, -54.81130749 -9.27675874, -54.81137498 -9.27761224, -54.81216937 -9.27834014, -54.8130034 -9.2780825, -54.81364091 -9.27761952, -54.81437077 -9.27772963, -54.81511306 -9.27769954, -54.81619305 -9.27762796, -54.81649021 -9.27831292, -54.81541526 -9.27859685, -54.81461644 -9.27845724, -54.81379897 -9.27852794, -54.81365129 -9.27938641, -54.81327749 -9.27956605, -54.812315 -9.27938876, -54.8116316 -9.27902365, -54.81093814 -9.27823383, -54.81006858 -9.27754653, -54.80939436 -9.27734704, -54.80894894 -9.27860364, -54.80904811 -9.27990726, -54.80892943 -9.28043858, -54.80999699 -9.28050721, -54.8103705 -9.28086911, -54.81079966 -9.28114163, -54.81186189 -9.28153945, -54.81261839 -9.28188733, -54.8132059 -9.28252671, -54.81231622 -9.28287373, -54.81177756 -9.28329814, -54.81157661 -9.28368108, -54.81171809 -9.28477642, -54.81185247 -9.28568277, -54.81060378 -9.28550432, -54.81015034 -9.28442914, -54.80934531 -9.28435963, -54.80905675 -9.28492337, -54.80887354 -9.28483691, -54.80768699 -9.28395744, -54.80759821 -9.2844207, -54.80794125 -9.28593372, -54.80937818 -9.28641098, -54.80962828 -9.2865503, -54.8093335 -9.28718414)))",2013,PA,2.24
"MULTIPOLYGON (((-54.83500899 -9.32278404, -54.83440619 -9.32224469, -54.83377167 -9.3224985, -54.8338034 -9.32348201, -54.83339096 -9.32392618, -54.83262953 -9.32354546, -54.83183637 -9.32465588, -54.8312653 -9.32484624, -54.83086437 -9.32592348, -54.83031861 -9.32615888, -54.8302535 -9.32662413, -54.83074955 -9.32694947, -54.8314433 -9.32719771, -54.83218559 -9.32716762, -54.83293409 -9.32706744, -54.83339047 -9.32649471, -54.83570696 -9.32548076, -54.83500899 -9.32278404)))",2013,PA,0.17
"MULTIPOLYGON (((-54.85579264 -9.47966702, -54.85579071 -9.47997716, -54.85493343 -9.48055641, -54.85322021 -9.48046124, -54.85141746 -9.48049269, -54.8507773 -9.48096885, -54.84976206 -9.48157165, -54.84925445 -9.48249171, -54.84836611 -9.48468081, -54.8479854 -9.48493462, -54.84690671 -9.48477599, -54.84643082 -9.48477599, -54.84608183 -9.48531534, -54.84484451 -9.48734581, -54.84487624 -9.48871003, -54.84627219 -9.49099432, -54.84706534 -9.49200955, -54.84754123 -9.49365931, -54.84804885 -9.4953408, -54.84868338 -9.49641949, -54.84919099 -9.49721264, -54.85049177 -9.49848169, -54.85103111 -9.49908448, -54.85195117 -9.49867204, -54.85226843 -9.49806925, -54.85236361 -9.49714919, -54.85201462 -9.49632431, -54.84985724 -9.49464282, -54.84950825 -9.49172402, -54.84925445 -9.49115295, -54.84865165 -9.49086741, -54.84855647 -9.48931283, -54.84966689 -9.4878217, -54.85014278 -9.48721891, -54.85179254 -9.48652093, -54.8528395 -9.48610849, -54.85322021 -9.48544224, -54.8550286 -9.48207927, -54.85632938 -9.48093713, -54.85620247 -9.48011225, -54.85620233 -9.47943735, -54.85579408 -9.47943485, -54.85579264 -9.47966702)))",2013,PA,0.9
"MULTIPOLYGON (((-54.82632164 -9.28741395, -54.8272417 -9.29144317, -54.83031913 -9.29137972, -54.83101711 -9.28979341, -54.83044604 -9.2892858, -54.82866937 -9.28893681, -54.82819348 -9.28861955, -54.82828866 -9.28779467, -54.82952598 -9.28798502, -54.83066812 -9.28798502, -54.83114401 -9.28766776, -54.83161991 -9.28696979, -54.83215925 -9.2866208, -54.83250824 -9.2818936, -54.82871524 -9.28098781, -54.82825693 -9.28087837, -54.82533813 -9.28068801, -54.82765414 -9.28297229, -54.82730515 -9.28433652, -54.82710166 -9.28497325, -54.82632164 -9.28741395)))",2013,PA,0.56
"MULTIPOLYGON (((-54.82758554 -9.34476529, -54.82768418 -9.34476589, -54.82768413 -9.3447738, -54.82771638 -9.34477659, -54.82774598 -9.34524998, -54.82847671 -9.34531306, -54.82877285 -9.34531488, -54.8287727 -9.34533862, -54.82878779 -9.34533992, -54.82899763 -9.34566408, -54.82913052 -9.34551076, -54.82954665 -9.34512292, -54.82979053 -9.34533231, -54.82979142 -9.34559135, -54.82986334 -9.34585653, -54.83036471 -9.34585272, -54.83036914 -9.34526456, -54.83085516 -9.3453276, -54.83091179 -9.34532795, -54.83093177 -9.34430082, -54.83026555 -9.34454935, -54.82980946 -9.3445806, -54.82952237 -9.3443204, -54.82950609 -9.34396586, -54.82957237 -9.34321823, -54.83007493 -9.34293203, -54.83105606 -9.34289902, -54.83142958 -9.34326085, -54.83158171 -9.34369774, -54.83199458 -9.34361568, -54.83196498 -9.34314228, -54.83253945 -9.34312124, -54.83253767 -9.34260316, -54.83313582 -9.34258417, -54.83315969 -9.342315, -54.8331611 -9.34208773, -54.83317983 -9.34208784, -54.8331814 -9.34207018, -54.83423149 -9.34206666, -54.83423414 -9.3409604, -54.83628491 -9.34097264, -54.83639973 -9.33994669, -54.83645053 -9.33994242, -54.83645056 -9.33993847, -54.83649437 -9.33993874, -54.8369526 -9.33990025, -54.83700439 -9.33931616, -54.83750576 -9.33931236, -54.83752558 -9.33881968, -54.83519276 -9.33875954, -54.83449901 -9.33851131, -54.83386061 -9.33871516, -54.83305114 -9.33923385, -54.8327454 -9.33918391, -54.83241214 -9.3386372, -54.83132712 -9.33849645, -54.83102523 -9.33894124, -54.83071803 -9.33971516, -54.82990145 -9.34004489, -54.82918077 -9.34010039, -54.82888421 -9.34021604, -54.82740289 -9.33997045, -54.82670678 -9.34028703, -54.82681363 -9.34069647, -54.82800521 -9.34178812, -54.82813573 -9.34219961, -54.82805227 -9.34233365, -54.82707646 -9.34203753, -54.82574134 -9.34175748, -54.82507777 -9.34089976, -54.82499904 -9.33990418, -54.82409693 -9.34039132, -54.82224211 -9.34166728, -54.82245521 -9.34168567, -54.82327949 -9.34234539, -54.82399277 -9.34264239, -54.82503666 -9.34270896, -54.82519707 -9.3430524, -54.82516807 -9.34337949, -54.82517104 -9.34361517, -54.82601632 -9.3434998, -54.82636881 -9.34275334, -54.8271987 -9.34254247, -54.82767314 -9.3428424, -54.82724251 -9.34339378, -54.82654729 -9.3439694, -54.82659968 -9.3441858, -54.82714633 -9.34420945, -54.82721915 -9.34473366, -54.82758554 -9.34476529)))",2013,PA,0.53
"MULTIPOLYGON (((-54.81379922 -9.49768067, -54.81251488 -9.49923287, -54.81251179 -9.49971923, -54.81251143 -9.49977516, -54.81274036 -9.49977659, -54.81305769 -9.49977858, -54.81305424 -9.50032087, -54.81338283 -9.50032292, -54.81360049 -9.50032429, -54.81360295 -9.49993796, -54.81360394 -9.49978199, -54.81469644 -9.49978883, -54.81469961 -9.49928983, -54.81470332 -9.49870424, -54.81503358 -9.4987063, -54.81524957 -9.49870765, -54.81525125 -9.49844319, -54.81525301 -9.49816536, -54.81579926 -9.49816877, -54.81579712 -9.49850653, -54.81579582 -9.49871107, -54.81634207 -9.49871448, -54.81612478 -9.49760799, -54.81681519 -9.49622718, -54.81615384 -9.49450627, -54.81568874 -9.4947737, -54.81423526 -9.49560946, -54.81333327 -9.49729513, -54.81379922 -9.49768067)))",2013,PA,0.15
"MULTIPOLYGON (((-54.78981815 -9.46072545, -54.78979812 -9.46385911, -54.78976705 -9.4687206, -54.79031324 -9.46872404, -54.79030868 -9.46943768, -54.79030631 -9.46980861, -54.79069613 -9.46981107, -54.79085251 -9.46981206, -54.79084211 -9.47143891, -54.79138831 -9.47144235, -54.7913855 -9.47188095, -54.79290542 -9.47257178, -54.79324601 -9.47272658, -54.79486762 -9.47289881, -54.79519466 -9.47235376, -54.79475861 -9.4701372, -54.79412745 -9.46692876, -54.79428623 -9.46323316, -54.79308766 -9.46318167, -54.79159729 -9.46268811, -54.79137927 -9.4619977, -54.79290542 -9.46094393, -54.79417722 -9.45967213, -54.79251497 -9.4600738, -54.78981815 -9.46072545)))",2013,PA,0.57
"MULTIPOLYGON (((-54.68359961 -9.37639158, -54.6871504 -9.37641483, -54.68715301 -9.37602222, -54.687154 -9.37587258, -54.68531764 -9.37551048, -54.68330094 -9.37511282, -54.68237434 -9.37569216, -54.68055749 -9.37529246, -54.67955561 -9.37507204, -54.67964907 -9.37245817, -54.68071214 -9.37249618, -54.68175661 -9.37224015, -54.68172028 -9.37056864, -54.68169559 -9.36943313, -54.68088845 -9.36945067, -54.68033363 -9.36946273, -54.6796854 -9.36922417, -54.67906767 -9.36966022, -54.67921302 -9.37242183, -54.67895866 -9.37518345, -54.67808657 -9.37478374, -54.6767421 -9.3747474, -54.6750706 -9.37496542, -54.67517968 -9.3763364, -54.68359961 -9.37639158)))",2013,PA,0.28
"MULTIPOLYGON (((-54.68024917 -9.34669486, -54.68024382 -9.347503, -54.68023939 -9.34817152, -54.67995779 -9.34816968, -54.67969343 -9.34816795, -54.67968265 -9.3497947, -54.6795394 -9.34979376, -54.67913668 -9.34979112, -54.67912949 -9.35087562, -54.67896877 -9.35087457, -54.67858352 -9.35087205, -54.67858229 -9.35105777, -54.67857633 -9.35195654, -54.6783982 -9.35195538, -54.67803036 -9.35195297, -54.67802768 -9.35235751, -54.67802317 -9.35303746, -54.67783322 -9.35303622, -54.6774772 -9.35303389, -54.67747231 -9.35376955, -54.6774664 -9.35466063, -54.6780139 -9.3550164, -54.67811915 -9.35582927, -54.67855895 -9.35628819, -54.67943104 -9.35545244, -54.68081185 -9.35490739, -54.6814746 -9.35421608, -54.68142958 -9.35309053, -54.68139324 -9.35218211, -54.68099354 -9.35174606, -54.68102987 -9.35007456, -54.6817159 -9.34968081, -54.68241936 -9.34885644, -54.68191046 -9.34726361, -54.6816476 -9.34644086, -54.68084033 -9.34669877, -54.68024917 -9.34669486)))",2013,PA,0.29
"MULTIPOLYGON (((-54.63688245 -9.46242667, -54.63761215 -9.46280739, -54.63821495 -9.46360054, -54.63837358 -9.46429852, -54.63875429 -9.46505994, -54.63894465 -9.46601173, -54.63891772 -9.46624513, -54.63884947 -9.46683661, -54.63907155 -9.46756631, -54.64027715 -9.46645589, -54.64129238 -9.46601173, -54.64237107 -9.46617036, -54.6445919 -9.46667798, -54.64598785 -9.46772494, -54.64681273 -9.46734423, -54.6473838 -9.46756631, -54.64922392 -9.46934297, -54.64897011 -9.46962851, -54.64782797 -9.468645, -54.64706654 -9.46839119, -54.64601958 -9.46848637, -54.64503607 -9.4679153, -54.64417946 -9.4671856, -54.64335458 -9.4671856, -54.64284697 -9.46699524, -54.64221244 -9.46737595, -54.64068959 -9.46762976, -54.63903983 -9.4687719, -54.63777078 -9.47004095, -54.63748525 -9.47077065, -54.63805632 -9.47159553, -54.63783423 -9.4728963, -54.63739007 -9.47254731, -54.6362162 -9.47153208, -54.63529614 -9.47146863, -54.63212353 -9.4715638, -54.62923645 -9.47219833, -54.62774532 -9.47229351, -54.62666663 -9.47264249, -54.62663491 -9.47318184, -54.62596866 -9.4734991, -54.62536586 -9.47353082, -54.62396991 -9.47315011, -54.62282777 -9.47299148, -54.62171735 -9.47308666, -54.6216539 -9.47368946, -54.62114628 -9.4741019, -54.62009932 -9.47403844, -54.61924271 -9.47451434, -54.61990896 -9.47540267, -54.62114628 -9.47635445, -54.62202832 -9.47738358, -54.62240056 -9.4773861, -54.62257447 -9.47738728, -54.62257574 -9.47720263, -54.6225782 -9.47684506, -54.6226557 -9.47684559, -54.62312434 -9.47684877, -54.62312807 -9.47630655, -54.6232465 -9.47630735, -54.62367422 -9.47631025, -54.62367603 -9.47604722, -54.62367795 -9.47576803, -54.62395925 -9.47576994, -54.62422409 -9.47577173, -54.62422782 -9.47522951, -54.62390646 -9.47476814, -54.62435062 -9.47426053, -54.62482651 -9.47441916, -54.62477769 -9.47469099, -54.62641611 -9.4747021, -54.62641385 -9.47503111, -54.62641238 -9.47524432, -54.62645442 -9.4752446, -54.62688848 -9.47524754, -54.6272377 -9.47489505, -54.62771359 -9.47479987, -54.6278405 -9.47438743, -54.62818949 -9.47438743, -54.62841157 -9.47476814, -54.62882325 -9.47526064, -54.62902586 -9.47526201, -54.62914309 -9.47526281, -54.62913937 -9.47580503, -54.62915997 -9.47580517, -54.63132395 -9.47581981, -54.63132049 -9.47632419, -54.63132023 -9.47636203, -54.63186638 -9.47636572, -54.63186266 -9.47690795, -54.63298013 -9.47667171, -54.63272633 -9.47610064, -54.6326946 -9.47518058, -54.6328215 -9.4749585, -54.63358293 -9.47502195, -54.63418573 -9.47502195, -54.63504233 -9.47502195, -54.6353596 -9.47518058, -54.6360893 -9.4756882, -54.63659692 -9.47597374, -54.63739007 -9.47613237, -54.63770733 -9.47613237, -54.63831013 -9.47613237, -54.63881775 -9.47654481, -54.63913501 -9.47698897, -54.63924258 -9.47783412, -54.63903818 -9.47856995, -54.63946737 -9.47912828, -54.64006165 -9.47913229, -54.64058621 -9.47913582, -54.64118434 -9.47838599, -54.64091862 -9.47771149, -54.64038306 -9.47675616, -54.64078477 -9.47635445, -54.64098008 -9.47642339, -54.64186346 -9.47673517, -54.64332286 -9.47759177, -54.64325941 -9.4783532, -54.64291042 -9.47920981, -54.64276712 -9.47969276, -54.64360839 -9.47965397, -54.64402083 -9.47962224, -54.64456018 -9.47911463, -54.64503607 -9.47920981, -54.6455016 -9.4791689, -54.64566419 -9.47917, -54.64604775 -9.47917257, -54.64605279 -9.47843347, -54.64605515 -9.47808811, -54.64619047 -9.47808902, -54.6466013 -9.47809178, -54.6466023 -9.47794586, -54.646605 -9.47754955, -54.64715115 -9.47755322, -54.64715854 -9.47646876, -54.64770469 -9.47647243, -54.64769361 -9.47809912, -54.64769296 -9.47809912, -54.64714745 -9.47809545, -54.64713013 -9.48063748, -54.64805005 -9.48089129, -54.64874803 -9.48139891, -54.64912874 -9.48162099, -54.64925565 -9.48092302, -54.64938255 -9.48032022, -54.64963636 -9.47987605, -54.64982672 -9.47914635, -54.65020743 -9.47879737, -54.65141303 -9.478956, -54.65252344 -9.47892427, -54.65376076 -9.47962224, -54.65436356 -9.48006641, -54.65391939 -9.48162099, -54.65334832 -9.48231897, -54.65109576 -9.48415908, -54.6527138 -9.48517432, -54.65341177 -9.48625301, -54.65328487 -9.48780759, -54.65423665 -9.48815658, -54.65458564 -9.48726825, -54.65480772 -9.48596747, -54.65588641 -9.48507914, -54.65652093 -9.48444462, -54.65575951 -9.48203343, -54.65512498 -9.48244587, -54.65391939 -9.48352456, -54.65315796 -9.48415908, -54.65277725 -9.4838101, -54.65331659 -9.48317557, -54.65423665 -9.4824776, -54.65547397 -9.48079611, -54.65547397 -9.47955879, -54.65423665 -9.47489505, -54.65449046 -9.47391154, -54.65642576 -9.47400672, -54.65690165 -9.4734991, -54.65826587 -9.47308666, -54.6609626 -9.47223005, -54.66540426 -9.4714369, -54.66714919 -9.47099273, -54.66876723 -9.47073892, -54.66902104 -9.47000922, -54.66902104 -9.46886708, -54.66886241 -9.46772494, -54.66825961 -9.46705869, -54.66699056 -9.46677316, -54.66648294 -9.46604345, -54.66603878 -9.46569447, -54.66610223 -9.4651234, -54.66711747 -9.46455233, -54.66765681 -9.46433024, -54.66699056 -9.46277566, -54.66559461 -9.46264876, -54.66464283 -9.46347364, -54.66464283 -9.46486959, -54.6644842 -9.46531375, -54.66397924 -9.46529692, -54.66353241 -9.46528203, -54.66343723 -9.46594828, -54.66353241 -9.46677316, -54.66311997 -9.46626554, -54.66273926 -9.46680488, -54.6631517 -9.46785184, -54.66292962 -9.46861327, -54.66172402 -9.46778839, -54.66016944 -9.46759804, -54.65943974 -9.46728077, -54.65810724 -9.46816911, -54.6575996 -9.46826022, -54.65686992 -9.46839119, -54.65614022 -9.46845464, -54.65572778 -9.46839119, -54.65509326 -9.46883536, -54.65391939 -9.46854982, -54.65309451 -9.46905744, -54.65261862 -9.46931125, -54.65274552 -9.46848637, -54.65372903 -9.46810565, -54.65566433 -9.46766149, -54.65652093 -9.46724905, -54.65699683 -9.46655107, -54.6569651 -9.46442542, -54.65376076 -9.46528203, -54.652111 -9.46537721, -54.65061987 -9.45922233, -54.6418 -9.45963477, -54.64078477 -9.45972995, -54.64002334 -9.46001549, -54.63932536 -9.4611259, -54.63865911 -9.46188733, -54.63796114 -9.4624584, -54.63783423 -9.46214114, -54.63840531 -9.46128453, -54.6376756 -9.46106245, -54.63723144 -9.46068174, -54.63672382 -9.46084037, -54.63675555 -9.4618556, -54.63688245 -9.46242667)))",2013,PA,5.41
"MULTIPOLYGON (((-54.79819955 -9.37169995, -54.79828115 -9.37170046, -54.79863188 -9.37169236, -54.79913297 -9.37222996, -54.79915405 -9.37279051, -54.7992704 -9.37279123, -54.7996814 -9.37277165, -54.79966572 -9.37321755, -54.8004808 -9.37334107, -54.80074905 -9.37334273, -54.80074879 -9.37338359, -54.80077827 -9.37385501, -54.80086269 -9.37388575, -54.80129168 -9.37388842, -54.80128144 -9.37551529, -54.80124816 -9.37551508, -54.80124681 -9.3755668, -54.80034812 -9.37550949, -54.80018933 -9.37550851, -54.80018946 -9.3754879, -54.79980573 -9.37513639, -54.79927536 -9.37546725, -54.79907973 -9.37552098, -54.79863282 -9.3757178, -54.79853495 -9.37807137, -54.79853408 -9.37820978, -54.7985292 -9.37820975, -54.79852748 -9.37825102, -54.79802818 -9.37823146, -54.7980575 -9.3792462, -54.79798141 -9.37925511, -54.79798118 -9.37929096, -54.79769067 -9.37928916, -54.79747888 -9.37931396, -54.79743032 -9.38004951, -54.79742831 -9.38036798, -54.79755468 -9.38037293, -54.79791117 -9.38037515, -54.79797623 -9.3800764, -54.79797776 -9.37983325, -54.7980291 -9.37983357, -54.79802939 -9.37983227, -54.79803781 -9.37983363, -54.79906988 -9.37984005, -54.79906313 -9.38090987, -54.7994148 -9.38092682, -54.79960909 -9.38092803, -54.79960904 -9.38093618, -54.79967291 -9.38093926, -54.79962883 -9.38251261, -54.79988855 -9.3825567, -54.8001449 -9.3825583, -54.80014463 -9.38260018, -54.80019295 -9.38260838, -54.80014737 -9.38312232, -54.79909935 -9.38310247, -54.79909719 -9.38309409, -54.79904935 -9.3830938, -54.79905049 -9.38291322, -54.79897504 -9.38262095, -54.79855091 -9.3825608, -54.79854646 -9.38254836, -54.79850671 -9.38254811, -54.7985074 -9.38243918, -54.79835971 -9.38202643, -54.79751857 -9.38209506, -54.79749875 -9.38258768, -54.79692631 -9.38253827, -54.79686853 -9.38253791, -54.79686855 -9.38253328, -54.79685945 -9.3825325, -54.79683192 -9.38203579, -54.79636962 -9.38213712, -54.79635987 -9.38305432, -54.79654104 -9.38307818, -54.7968651 -9.3830802, -54.79686484 -9.38312082, -54.7968787 -9.38312265, -54.79686302 -9.38356854, -54.79798 -9.38361788, -54.79798386 -9.38411254, -54.79852844 -9.38415955, -54.7985539 -9.38467961, -54.79903159 -9.38467377, -54.79903335 -9.38472063, -54.79903909 -9.38472067, -54.79903826 -9.38485116, -54.79905291 -9.38524055, -54.79923797 -9.38526422, -54.79958173 -9.38526636, -54.79958147 -9.38530815, -54.79961909 -9.38531296, -54.79962473 -9.38632564, -54.79994451 -9.38635324, -54.80012095 -9.38635434, -54.80012087 -9.38636846, -54.80014563 -9.3863706, -54.80019477 -9.38689271, -54.80032844 -9.38689794, -54.8006636 -9.38690003, -54.80066353 -9.38691107, -54.80069407 -9.38691227, -54.80067188 -9.38796962, -54.80086029 -9.38798588, -54.80120283 -9.38798801, -54.80120266 -9.38801543, -54.80121647 -9.38801662, -54.80122239 -9.38848792, -54.80176697 -9.38853492, -54.80174508 -9.38905089, -54.80205861 -9.38907796, -54.80228814 -9.38907938, -54.80228802 -9.38909776, -54.80231334 -9.38909994, -54.8023169 -9.39013597, -54.80288723 -9.39016166, -54.80286326 -9.39070099, -54.80336463 -9.39069719, -54.80337167 -9.39045381, -54.8033802 -9.38910029, -54.80281471 -9.38909614, -54.80283561 -9.38886036, -54.80283763 -9.38854049, -54.80286397 -9.38854065, -54.80286442 -9.38853549, -54.80302091 -9.38854162, -54.80336424 -9.38854376, -54.80338677 -9.38805697, -54.80338712 -9.38800159, -54.80229498 -9.3879948, -54.80229501 -9.38798981, -54.80226863 -9.38798975, -54.80230089 -9.38735697, -54.80325006 -9.38741536, -54.8026217 -9.38616062, -54.80265335 -9.38472746, -54.8024583 -9.38369842, -54.80192644 -9.38296987, -54.80200722 -9.3820588, -54.80227861 -9.38088171, -54.80249822 -9.38028863, -54.8028877 -9.37966314, -54.80426601 -9.37811079, -54.80477921 -9.37716642, -54.80530189 -9.37772941, -54.80491212 -9.3788963, -54.80493254 -9.37920408, -54.80521578 -9.37896959, -54.80618921 -9.37794724, -54.80568191 -9.37747974, -54.80563899 -9.37688753, -54.80616669 -9.37577963, -54.80668699 -9.37502418, -54.80765746 -9.37376616, -54.80787706 -9.37317308, -54.80748519 -9.37248013, -54.80662984 -9.37217089, -54.80644042 -9.37215454, -54.80617983 -9.37174948, -54.80609644 -9.37174896, -54.80533794 -9.37194167, -54.80449708 -9.3714689, -54.80485993 -9.37060569, -54.80501768 -9.37017204, -54.80539681 -9.36966334, -54.80544534 -9.36938504, -54.80496854 -9.36964991, -54.80453999 -9.37017789, -54.80423454 -9.36958655, -54.80416291 -9.36877999, -54.80498569 -9.36838021, -54.805382 -9.36848504, -54.80530297 -9.36803095, -54.8050357 -9.36727812, -54.80499071 -9.36670926, -54.80491582 -9.36620844, -54.80555747 -9.36569886, -54.80589813 -9.36589305, -54.80552611 -9.36659069, -54.80552582 -9.3671321, -54.80590791 -9.36685906, -54.80646936 -9.36617776, -54.80747477 -9.36694723, -54.80842158 -9.3675704, -54.80903394 -9.36792928, -54.80948796 -9.36792139, -54.80952263 -9.36753032, -54.80952325 -9.36743164, -54.80953138 -9.36743169, -54.80953353 -9.36740743, -54.81061538 -9.36743107, -54.81061605 -9.36732447, -54.81056448 -9.36689576, -54.81007269 -9.36689272, -54.81007949 -9.36580813, -54.81008307 -9.36580815, -54.81008312 -9.36578349, -54.8106257 -9.36578378, -54.81062648 -9.36565909, -54.81058507 -9.36469687, -54.81117854 -9.36470122, -54.81118515 -9.36364569, -54.81120632 -9.36364582, -54.81120748 -9.3635971, -54.81173137 -9.36361976, -54.81173558 -9.3629477, -54.8115209 -9.36275314, -54.81119978 -9.36260772, -54.8108172 -9.36255879, -54.81064591 -9.36255773, -54.81064604 -9.36253689, -54.81063359 -9.3625353, -54.81063388 -9.36199389, -54.80991852 -9.36172027, -54.80961249 -9.36221175, -54.8091132 -9.36219219, -54.80869647 -9.36177956, -54.80835284 -9.3613497, -54.80744599 -9.36108309, -54.80712723 -9.36037289, -54.80659833 -9.35987995, -54.80629377 -9.35954762, -54.80622392 -9.3592591, -54.80696532 -9.35896998, -54.80785796 -9.35885871, -54.80857035 -9.35889667, -54.80892048 -9.35871502, -54.80952396 -9.35836692, -54.81010228 -9.35884058, -54.81078686 -9.35892322, -54.81121838 -9.35863089, -54.81153358 -9.35830498, -54.81154808 -9.35814145, -54.81058973 -9.35791747, -54.80962606 -9.35802261, -54.80881481 -9.35802321, -54.80862628 -9.35826588, -54.80836672 -9.35850243, -54.80762561 -9.35825013, -54.80713164 -9.35790145, -54.80662938 -9.35764622, -54.8054088 -9.3568817, -54.80490714 -9.35742693, -54.80428116 -9.35749059, -54.80445755 -9.35684667, -54.80483461 -9.35636131, -54.80454959 -9.35607775, -54.80309729 -9.3573884, -54.80226 -9.35795173, -54.80162456 -9.35839124, -54.80154672 -9.35765475, -54.80162129 -9.3568137, -54.80021367 -9.35735134, -54.7998304 -9.35790679, -54.7991701 -9.35862665, -54.79879097 -9.35913536, -54.79980289 -9.35929334, -54.79991359 -9.36019746, -54.7995981 -9.36106478, -54.79973395 -9.36114713, -54.80038745 -9.3615802, -54.80062483 -9.36240108, -54.80105606 -9.36265017, -54.80236306 -9.36351631, -54.80258327 -9.36372364, -54.80224971 -9.36371839, -54.80116322 -9.36440145, -54.80061746 -9.36463682, -54.80037772 -9.36438072, -54.80056239 -9.36364336, -54.80015424 -9.36259587, -54.79970762 -9.36225128, -54.79919086 -9.36215959, -54.79892805 -9.36270189, -54.79833582 -9.3631922, -54.79840035 -9.36380984, -54.79928234 -9.36435679, -54.79968339 -9.36521533, -54.79944278 -9.36658346, -54.79850693 -9.36664392, -54.7976134 -9.36649617, -54.79704692 -9.36696516, -54.79650619 -9.36741284, -54.79468512 -9.36911534, -54.79477243 -9.36947598, -54.7955899 -9.3694053, -54.79667078 -9.36959277, -54.79849958 -9.37076287, -54.7991954 -9.37098771, -54.79899444 -9.37137055, -54.79830572 -9.37133464, -54.79811512 -9.37160067, -54.79819955 -9.37169995)))",2013,PA,2.64
