geometry,ano,estado,area_km2
"MULTIPOLYGON (((-60.5983248 -12.96101143, -60.5950157 -12.96601537, -60.60562764 -12.97613414, -60.61407155 -12.98341717, -60.61544083 -12.97969229, -60.61384333 -12.97846918, -60.61042013 -12.97835799, -60.61070539 -12.97741285, -60.61452797 -12.97719047, -60.61384333 -12.97446624, -60.61042013 -12.97357668, -60.6102705 -12.97311496, -60.60990161 -12.97197662, -60.60977063 -12.97157244, -60.60832463 -12.97068132, -60.60834539 -12.97061251, -60.60773861 -12.97024084, -60.60699692 -12.97129719, -60.60756745 -12.97352109, -60.60711103 -12.97457743, -60.6059129 -12.97357668, -60.60545648 -12.97063002, -60.60465773 -12.96801691, -60.60408719 -12.96579297, -60.60414425 -12.964403, -60.60385898 -12.96334661, -60.60360224 -12.96276282, -60.60360224 -12.96262382, -60.60314581 -12.96259602, -60.60303171 -12.96687715, -60.60300569 -12.96687669, -60.60300552 -12.96689455, -60.60134732 -12.96687927, -60.60135129 -12.96646551, -60.60132351 -12.96633692, -60.60079979 -12.96633209, -60.6008004 -12.96626785, -60.60077809 -12.96626556, -60.60074957 -12.96554278, -60.60037872 -12.96593197, -60.59969408 -12.96693274, -60.59909502 -12.96776672, -60.59849596 -12.96785012, -60.5978969 -12.96584857, -60.59803953 -12.9640416, -60.59912355 -12.9640416, -60.59929471 -12.96362461, -60.59903797 -12.96301302, -60.59909502 -12.96231802, -60.59909502 -12.96143717, -60.59905711 -12.96143682, -60.59846743 -12.96156743, -60.5984389 -12.96109483, -60.5983248 -12.96101143)))",2013,RO,1.38
"MULTIPOLYGON (((-60.63834942 -12.96233841, -60.63732151 -12.96232908, -60.63685481 -12.96232484, -60.63676877 -12.96232406, -60.63677137 -12.96204836, -60.63677389 -12.96178196, -60.63622115 -12.96177694, -60.63622627 -12.96123485, -60.63567354 -12.96122983, -60.6356783 -12.96072522, -60.63568377 -12.96014563, -60.63513104 -12.96014061, -60.63513616 -12.95959851, -60.63512356 -12.95959839, -60.63458343 -12.95959349, -60.63458855 -12.95905139, -60.63403582 -12.95904636, -60.63404094 -12.95850427, -60.63348821 -12.95849924, -60.63349846 -12.95741505, -60.6333544 -12.95741374, -60.63324861 -12.95741277, -60.63321229 -12.95892594, -60.6330243 -12.9633624, -60.63332437 -12.96532947, -60.63184369 -12.96637676, -60.62990388 -12.96759993, -60.62859165 -12.96748873, -60.62653772 -12.96943467, -60.62659478 -12.97065782, -60.62762174 -12.97199216, -60.62767879 -12.97360448, -60.62459791 -12.97699588, -60.6227722 -12.97921972, -60.62026184 -12.98010925, -60.61820792 -12.98122116, -60.62083238 -12.98566875, -60.62317157 -12.98917117, -60.62391326 -12.99028304, -60.62300041 -12.99122813, -60.61969131 -12.99311829, -60.62060417 -12.99656501, -60.62071827 -12.99712093, -60.61546936 -13.00037303, -60.61539804 -13.00092894, -60.61569757 -13.00234651, -60.61579741 -13.00390304, -60.61633942 -13.00495925, -60.6195772 -13.00534838, -60.61963426 -13.00584869, -60.61906372 -13.00646018, -60.61797971 -13.00684931, -60.61792265 -13.0079611, -60.61837908 -13.00873935, -60.6162681 -13.00951759, -60.61524114 -13.00990672, -60.61552641 -13.01057378, -60.61598284 -13.01135203, -60.61661042 -13.01185232, -60.61758033 -13.0119635, -60.61969131 -13.01046261, -60.6203189 -13.00940642, -60.62134586 -13.00907288, -60.62237282 -13.00907288, -60.62248693 -13.01007348, -60.62214461 -13.01090732, -60.62123175 -13.01151879, -60.62049006 -13.01229703, -60.62037595 -13.01268615, -60.62020479 -13.01318644, -60.61997658 -13.0138535, -60.620433 -13.0134088, -60.62876281 -13.0114632, -60.62636656 -13.00718284, -60.6244838 -13.00762756, -60.62482612 -13.00657136, -60.62699415 -13.00568192, -60.62933334 -13.00501484, -60.63207191 -13.00418099, -60.63327003 -13.00190178, -60.63378351 -12.9986775, -60.63332708 -12.99617587, -60.63384056 -12.99567554, -60.63538101 -12.99600909, -60.63640797 -12.99267355, -60.63703556 -12.99156169, -60.63886127 -12.99183965, -60.64074403 -12.99206202, -60.64308322 -12.99211762, -60.64416724 -12.99272914, -60.64490893 -12.99272914, -60.6443384 -12.98789252, -60.64353965 -12.98444567, -60.64279795 -12.98122116, -60.6435967 -12.9807764, -60.64673464 -12.97916413, -60.64844624 -12.97805221, -60.65078543 -12.97694028, -60.65032901 -12.97538358, -60.64970142 -12.97388247, -60.64867446 -12.97132499, -60.64804687 -12.97076902, -60.6469058 -12.97443844, -60.64650643 -12.97549478, -60.64536536 -12.97605074, -60.64542241 -12.97454963, -60.64542241 -12.97366008, -60.64405313 -12.97265933, -60.64239858 -12.97165858, -60.64194215 -12.97099141, -60.64245563 -12.96999065, -60.64177099 -12.96765552, -60.63954591 -12.96459759, -60.63834779 -12.96309641, -60.63834593 -12.96309687, -60.63842187 -12.96288121, -60.63842698 -12.96233911, -60.63834942 -12.96233841)))",2013,RO,10.11
"MULTIPOLYGON (((-60.57484543 -12.96363866, -60.57483742 -12.96446505, -60.5744086 -12.96446106, -60.57426836 -12.96614658, -60.57426369 -12.9666282, -60.57385543 -12.9666244, -60.57371041 -12.96668092, -60.57370572 -12.96716512, -60.57368964 -12.96882289, -60.57378469 -12.97942821, -60.57358605 -12.97950266, -60.57358479 -12.97963283, -60.57324713 -12.97962968, -60.57304299 -12.97970619, -60.57304299 -12.98003976, -60.573028 -12.98004301, -60.57302677 -12.98016974, -60.57253096 -12.98016512, -60.57264362 -12.98126286, -60.57207308 -12.98126286, -60.57186829 -12.98561312, -60.57185205 -12.98728498, -60.57652325 -12.98454297, -60.57652325 -12.98031774, -60.57909066 -12.97998416, -60.58074521 -12.97203386, -60.57697968 -12.97031033, -60.57652325 -12.96797522, -60.57481165 -12.96536208, -60.57515397 -12.96469489, -60.57652325 -12.96502849, -60.57846307 -12.96052493, -60.57663736 -12.95818972, -60.57452638 -12.95724451, -60.57441227 -12.95852332, -60.57435522 -12.96247092, -60.57498281 -12.96291572, -60.57484543 -12.96363866)))",2013,RO,1.41
"MULTIPOLYGON (((-60.61375062 -12.92904361, -60.6135366 -12.92904165, -60.61320861 -12.92910895, -60.61315156 -12.92860849, -60.61223367 -12.92848759, -60.61221595 -12.92848743, -60.61221597 -12.92848526, -60.61209607 -12.92846947, -60.61193393 -12.92794271, -60.61166845 -12.92794028, -60.61166851 -12.92793422, -60.61158259 -12.9279412, -60.61155406 -12.92744074, -60.61098353 -12.92746854, -60.61092648 -12.92699588, -60.61015625 -12.92696807, -60.6096713 -12.9271627, -60.60935751 -12.92682905, -60.60927193 -12.9264398, -60.60890108 -12.92593933, -60.60833054 -12.92555008, -60.6079597 -12.92527204, -60.60690421 -12.92518863, -60.60630515 -12.92516082, -60.60747474 -12.92763536, -60.60773148 -12.92844167, -60.60767443 -12.93322384, -60.60767443 -12.94629092, -60.60556345 -12.9499051, -60.60704684 -12.95390844, -60.60824496 -12.95602129, -60.61560486 -12.9566329, -60.61571896 -12.9567997, -60.61606129 -12.95885692, -60.61794405 -12.9566329, -60.62039735 -12.95624369, -60.62188074 -12.95546528, -60.62610269 -12.96108093, -60.62724376 -12.95924612, -60.62752903 -12.95624369, -60.62827072 -12.95585448, -60.62829925 -12.95413085, -60.62767166 -12.95371384, -60.62778577 -12.9525184, -60.62827072 -12.95173997, -60.62861304 -12.95140636, -60.62898389 -12.95112835, -60.62913839 -12.95085231, -60.62913929 -12.95075726, -60.62904094 -12.95034992, -60.62892432 -12.95032557, -60.62859065 -12.95032253, -60.62859464 -12.94990061, -60.62844188 -12.94870965, -60.62827072 -12.94790341, -60.62772871 -12.94718057, -60.62781429 -12.94659674, -60.62775724 -12.94609631, -60.62738639 -12.94554028, -60.62710113 -12.94531787, -60.62653059 -12.94573489, -60.62596006 -12.94681915, -60.6257889 -12.94756979, -60.62493309 -12.94706937, -60.62533247 -12.94637433, -60.62561774 -12.94542907, -60.62618827 -12.94470623, -60.62618827 -12.94417799, -60.62610269 -12.94381657, -60.62533255 -12.94378714, -60.62423064 -12.9437771, -60.62312526 -12.94376702, -60.62312766 -12.94351442, -60.62302833 -12.94322399, -60.62257771 -12.94321988, -60.62257807 -12.94318217, -60.6224798 -12.94317713, -60.62250832 -12.9427601, -60.62206167 -12.94267303, -60.62203016 -12.94267275, -60.62203022 -12.9426669, -60.62193779 -12.94264889, -60.62193779 -12.94167582, -60.62159547 -12.94159241, -60.62159434 -12.94158449, -60.62148776 -12.94158352, -60.6214929 -12.94104142, -60.6214944 -12.94088319, -60.62145284 -12.94059153, -60.62103737 -12.94049512, -60.62094536 -12.94049428, -60.62094555 -12.94047382, -60.62085377 -12.94045252, -60.62085377 -12.93940917, -60.62040296 -12.93940505, -60.62040331 -12.9393686, -60.62039735 -12.93936823, -60.62015063 -12.93886061, -60.6200594 -12.93885977, -60.61979829 -12.93892339, -60.61931333 -12.93922922, -60.61865722 -12.93950724, -60.61828637 -12.93925702, -60.61811521 -12.93806152, -60.61817226 -12.93708843, -60.61823293 -12.93667453, -60.61821798 -12.9366744, -60.61822827 -12.93559021, -60.61822941 -12.93546998, -60.61817226 -12.93339065, -60.61865722 -12.93325164, -60.61877132 -12.93272338, -60.61802963 -12.93238974, -60.61768731 -12.93213951, -60.61725941 -12.93186148, -60.61719903 -12.93178583, -60.61715896 -12.93178546, -60.61715943 -12.9317362, -60.61705972 -12.93161125, -60.61666035 -12.93166686, -60.61611834 -12.93258436, -60.61423558 -12.93250096, -60.61332272 -12.93136102, -60.61332272 -12.93013768, -60.61375062 -12.93008207, -60.61375062 -12.92904361)))",2013,RO,5.36
"MULTIPOLYGON (((-60.70162625 -13.00283906, -60.70162953 -13.00248312, -60.7016668 -13.00248345, -60.70167169 -13.00244061, -60.70212159 -13.00236091, -60.70218586 -13.00211041, -60.70218737 -13.00194589, -60.70227495 -13.00194667, -60.70261238 -13.00184284, -60.70275553 -13.00132477, -60.70320543 -13.0013447, -60.70330482 -13.00067889, -60.70330723 -13.00041724, -60.70330804 -13.00032931, -60.70335694 -13.00032974, -60.70336903 -13.00024879, -60.70385983 -13.00016908, -60.70388028 -12.99807687, -60.70437107 -12.99803702, -60.70444862 -12.99654468, -60.70444864 -12.99654422, -60.70445287 -12.99646287, -60.70492322 -12.99646287, -60.70500297 -12.9932961, -60.70454576 -12.99329206, -60.70441197 -12.99331454, -60.70435062 -12.99277653, -60.70412199 -12.99274615, -60.70393068 -12.99274446, -60.7039309 -12.99272076, -60.70390073 -12.99271675, -60.70385983 -12.99231822, -60.70357787 -12.99219917, -60.70338283 -12.99219744, -60.70338357 -12.99211713, -60.70324633 -12.99205918, -60.70322588 -12.99066433, -60.70330768 -12.99058462, -60.70154899 -12.99062447, -60.70148764 -12.99092337, -60.70191709 -12.99116249, -60.70214204 -12.99183999, -60.70199889 -12.99233815, -60.70165124 -12.99229829, -60.70167169 -12.99285623, -60.70097639 -12.9927566, -60.70034245 -12.9926769, -60.69952445 -12.99257726, -60.69940175 -12.99315513, -60.6994631 -12.99387247, -60.69968805 -12.99385255, -60.70087414 -12.99377284, -60.70095594 -12.99417137, -60.70144674 -12.99421122, -60.70148764 -12.99546657, -60.70101729 -12.99674183, -60.7001175 -12.99700087, -60.69803161 -12.99680161, -60.69680462 -12.9970208, -60.69592527 -12.99716028, -60.69555718 -12.99733961, -60.69549583 -12.99837576, -60.69559808 -13.00018901, -60.69518908 -13.00058752, -60.69527088 -13.00090634, -60.69625247 -13.00036834, -60.69633427 -12.99969087, -60.69655922 -12.99921265, -60.69731587 -12.99941191, -60.69741812 -13.00006946, -60.69743857 -13.00096611, -60.69749991 -13.0011853, -60.69819521 -13.00148418, -60.6995449 -13.00104582, -60.70042425 -13.00060745, -60.70116044 -13.00016908, -60.70189664 -13.00052775, -60.70218294 -13.00112552, -60.70126269 -13.00214172, -60.70062875 -13.003138, -60.70079235 -13.00339703, -60.70111954 -13.00347673, -60.70156944 -13.00333726, -60.70162625 -13.00283906)))",2013,RO,0.64
"MULTIPOLYGON (((-60.53190617 -12.89428847, -60.53877733 -12.89460742, -60.54155852 -12.8943682, -60.54204931 -12.89229504, -60.54196751 -12.889265, -60.54041332 -12.88918526, -60.53973812 -12.88859289, -60.53959533 -12.88846761, -60.53863581 -12.88852997, -60.52977939 -12.88910552, -60.53190617 -12.89428847)))",2013,RO,0.75
"MULTIPOLYGON (((-60.30768496 -12.80694407, -60.30640653 -12.80916003, -60.30640653 -12.8105237, -60.30887817 -12.81137599, -60.31126459 -12.81137599, -60.31296917 -12.81291011, -60.31697494 -12.81146122, -60.3183386 -12.81026801, -60.31987273 -12.80762591, -60.32174777 -12.8084782, -60.32336712 -12.80805205, -60.321833 -12.80523949, -60.32029887 -12.80413151, -60.31646356 -12.8043872, -60.31390669 -12.80540995, -60.31220211 -12.80685884, -60.30938955 -12.80634747, -60.30768496 -12.80694407)))",2013,RO,1.01
"MULTIPOLYGON (((-60.55952952 -12.89017305, -60.55952544 -12.89059364, -60.55920432 -12.89059065, -60.55896704 -12.891192, -60.55896429 -12.89147603, -60.55966646 -12.89159507, -60.55984138 -12.89217481, -60.5591417 -12.89251583, -60.55903675 -12.89418683, -60.55959649 -12.89435733, -60.55963148 -12.89684675, -60.55946389 -12.89694285, -60.55946238 -12.8970985, -60.55919675 -12.89709602, -60.55903675 -12.89718777, -60.55890517 -12.89757254, -60.55890456 -12.89763542, -60.55888374 -12.89763522, -60.55886183 -12.89769929, -60.55844202 -12.89780159, -60.55879186 -12.89844952, -60.55998132 -12.89827901, -60.56015624 -12.89906334, -60.55928164 -12.89916564, -60.55840704 -12.89885873, -60.55861694 -12.89967716, -60.55878883 -12.89980282, -60.55888353 -12.8998037, -60.55888287 -12.89987157, -60.55889682 -12.89988176, -60.55887457 -12.90072761, -60.55887301 -12.90088785, -60.55886986 -12.90121257, -60.56106582 -12.90145041, -60.56106583 -12.90145043, -60.56107804 -12.90145055, -60.56107779 -12.90147608, -60.56124074 -12.90182552, -60.56151681 -12.90199676, -60.56162536 -12.90199777, -60.56162472 -12.9020637, -60.56162557 -12.90206422, -60.56169553 -12.90342825, -60.56208036 -12.90353055, -60.56208036 -12.90274624, -60.56194042 -12.90230293, -60.5624302 -12.89534628, -60.56487908 -12.89527808, -60.56494904 -12.88893509, -60.56298994 -12.88893509, -60.56117077 -12.88818483, -60.55963148 -12.88757098, -60.55977141 -12.88893509, -60.55952952 -12.89017305)))",2013,RO,0.68
"MULTIPOLYGON (((-60.56771278 -12.90339415, -60.56956693 -12.90359875, -60.56953195 -12.90155271, -60.56886725 -12.901314, -60.56760783 -12.901314, -60.56655831 -12.90141631, -60.565054 -12.90155271, -60.56428435 -12.90339415, -60.56771278 -12.90339415)))",2013,RO,0.12
"MULTIPOLYGON (((-60.57904759 -12.9171704, -60.57533929 -12.91734089, -60.57107124 -12.92412643, -60.56946198 -12.92439922, -60.56683818 -12.92470609, -60.56694313 -12.92607, -60.56837748 -12.92739979, -60.56960191 -12.92821813, -60.5689722 -12.92992298, -60.56953195 -12.93179831, -60.57002172 -12.93312807, -60.57201581 -12.93486699, -60.57359009 -12.93643541, -60.57376501 -12.93681047, -60.57691357 -12.93691276, -60.57831293 -12.93698095, -60.57799807 -12.93415097, -60.57743833 -12.93248024, -60.57635382 -12.93155963, -60.57481453 -12.9318324, -60.57341517 -12.93135505, -60.57229568 -12.93043444, -60.57187587 -12.92900236, -60.57285543 -12.928525, -60.57296038 -12.92682014, -60.57341517 -12.92531985, -60.57610894 -12.92497888, -60.57673865 -12.92351267, -60.57642379 -12.92252383, -60.5761789 -12.92214876, -60.57610894 -12.92129631, -60.57642379 -12.92126221, -60.57799807 -12.91894352, -60.57925749 -12.91798877, -60.57936245 -12.9172045, -60.57904759 -12.9171704)))",2013,RO,1.17
