geometry,ano,estado,area_km2
"MULTIPOLYGON (((-48.63959121 -5.35656156, -48.63959021 -5.35682255, -48.63958915 -5.35710016, -48.63992232 -5.35710145, -48.64013024 -5.35710225, -48.64083937 -5.35797956, -48.64066301 -5.35927365, -48.6406596 -5.36016002, -48.64065777 -5.36063822, -48.64137115 -5.35942718, -48.64151887 -5.35871814, -48.64219837 -5.3573296, -48.6420802 -5.3566501, -48.64151887 -5.35600015, -48.6407212 -5.35582289, -48.63959121 -5.35656156)))",2013,TO,0.07
"MULTIPOLYGON (((-48.65971488 -5.32867795, -48.65806045 -5.32824465, -48.65589393 -5.32765378, -48.65364863 -5.327575, -48.65341229 -5.32867795, -48.6538062 -5.33009603, -48.65486976 -5.33056873, -48.65510611 -5.3311596, -48.65420011 -5.33167168, -48.65447585 -5.3329322, -48.65719385 -5.33494116, -48.65778471 -5.33628046, -48.65884828 -5.33687133, -48.65939975 -5.33525629, -48.65904523 -5.33403516, -48.65794228 -5.33372003, -48.65703628 -5.33332612, -48.65707567 -5.33277464, -48.65577576 -5.33214438, -48.65640602 -5.33100203, -48.65774532 -5.33167168, -48.65943915 -5.33328672, -48.66302375 -5.33498055, -48.66290557 -5.33368064, -48.65967549 -5.33253829, -48.65904523 -5.33127777, -48.65975428 -5.33076568, -48.66156627 -5.33119899, -48.66361462 -5.33190803, -48.6650327 -5.3324989, -48.66719922 -5.33454724, -48.66782948 -5.33604411, -48.67094139 -5.33738341, -48.67232008 -5.33825002, -48.67271399 -5.33998323, -48.67239886 -5.34218914, -48.67165043 -5.34364662, -48.67393512 -5.34486775, -48.67413208 -5.34427688, -48.67377755 -5.34297697, -48.67373816 -5.34171645, -48.67318669 -5.34041654, -48.67302912 -5.33781672, -48.67421086 -5.33801367, -48.67590468 -5.33864393, -48.67602285 -5.33793489, -48.67468355 -5.33679254, -48.67413208 -5.33490176, -48.67295034 -5.33442907, -48.67105956 -5.3342715, -48.67007478 -5.33356246, -48.66920817 -5.33285342, -48.66814461 -5.33147473, -48.66700226 -5.33119899, -48.666372 -5.33037177, -48.66475696 -5.32993847, -48.6636934 -5.32985969, -48.65971488 -5.32867795)))",2013,TO,1.09
"MULTIPOLYGON (((-48.67944989 -5.33990445, -48.67874085 -5.34096801, -48.67720459 -5.34065288, -48.67570772 -5.34021958, -48.67519564 -5.34065288, -48.67555016 -5.34207097, -48.67555016 -5.34431627, -48.67602285 -5.3446314, -48.67740155 -5.34411931, -48.67826815 -5.34439505, -48.68043467 -5.34313453, -48.68078919 -5.34360723, -48.67937111 -5.34561618, -48.67862268 -5.34656157, -48.67972563 -5.34754635, -48.68106493 -5.34762513, -48.68169519 -5.34707366, -48.68145884 -5.3450647, -48.68141945 -5.34234671, -48.68240423 -5.34222853, -48.68252241 -5.34112558, -48.68201032 -5.33801367, -48.68078919 -5.33754098, -48.68130128 -5.33844698, -48.68169519 -5.34025897, -48.68153763 -5.34144071, -48.6807498 -5.34081045, -48.67944989 -5.33990445)))",2013,TO,0.39
"MULTIPOLYGON (((-48.62340671 -5.3440216, -48.6234088 -5.34347928, -48.62416155 -5.3434822, -48.62489376 -5.34348503, -48.62386984 -5.34208296, -48.62166393 -5.34291018, -48.62182148 -5.34401546, -48.62340671 -5.3440216)))",2013,TO,0.05
"MULTIPOLYGON (((-48.58335226 -5.3329245, -48.58368462 -5.33356707, -48.58372865 -5.33410493, -48.5844881 -5.33410792, -48.58470387 -5.33358923, -48.58574528 -5.33303529, -48.58652079 -5.33394375, -48.58678668 -5.33381081, -48.58703042 -5.33312392, -48.58652079 -5.33254782, -48.58530213 -5.33137347, -48.58432719 -5.33079738, -48.58335226 -5.3329245)))",2013,TO,0.08
"MULTIPOLYGON (((-48.5715194 -5.32987197, -48.57151787 -5.33026063, -48.57158147 -5.33026088, -48.57205891 -5.33026277, -48.57205678 -5.33080507, -48.5722011 -5.33080564, -48.5761479 -5.33082121, -48.57657215 -5.33082288, -48.57770208 -5.33018435, -48.57767992 -5.32943099, -48.57756913 -5.32686071, -48.57703735 -5.32597441, -48.57559711 -5.32586362, -48.5749767 -5.3260852, -48.57466649 -5.32825664, -48.5742455 -5.32987414, -48.57267231 -5.32994062, -48.57152 -5.32971833, -48.5715194 -5.32987197)))",2013,TO,0.2
"MULTIPOLYGON (((-48.58072682 -5.33053155, -48.58047165 -5.33192287, -48.58061798 -5.33192344, -48.58070925 -5.3319238, -48.58071137 -5.33138149, -48.58112505 -5.33138312, -48.58125242 -5.33138362, -48.58124817 -5.33246824, -48.58162352 -5.33246971, -48.58180123 -5.33191264, -48.58220007 -5.33142517, -48.58207279 -5.3312778, -48.58169871 -5.33098515, -48.58072682 -5.33053155)))",2013,TO,0.02
"MULTIPOLYGON (((-48.55309999 -5.29481191, -48.55323665 -5.2962878, -48.55468184 -5.29798434, -48.55502743 -5.29895827, -48.55534161 -5.30018355, -48.55637838 -5.30134598, -48.55848334 -5.30257126, -48.56036837 -5.30348236, -48.56121664 -5.30332527, -48.56121664 -5.3022885, -48.55983428 -5.30115748, -48.55763507 -5.29980654, -48.5560642 -5.29829851, -48.5547761 -5.29631922, -48.55430484 -5.29468552, -48.55392898 -5.29395015, -48.55373785 -5.29308137, -48.55338333 -5.29198826, -48.55226068 -5.29275639, -48.55294018 -5.29485397, -48.55309999 -5.29481191)))",2013,TO,0.26
"MULTIPOLYGON (((-48.55175844 -5.29293365, -48.5498972 -5.2935836, -48.55066533 -5.2954153, -48.55131529 -5.29603571, -48.55249703 -5.29579936, -48.5519357 -5.29429265, -48.55175844 -5.29293365)))",2013,TO,0.06
"MULTIPOLYGON (((-48.54824277 -5.26300616, -48.54700195 -5.2630357, -48.54570204 -5.26359703, -48.5447271 -5.26510374, -48.5445203 -5.26661046, -48.54496345 -5.26770356, -48.54505208 -5.2697716, -48.54528843 -5.27148512, -48.54579067 -5.27246006, -48.54611565 -5.27322818, -48.54537706 -5.2742622, -48.54543615 -5.27621207, -48.54584976 -5.27774833, -48.54664743 -5.27895961, -48.5465588 -5.27801422, -48.54691332 -5.27467581, -48.54729738 -5.27021476, -48.54750419 -5.26791037, -48.54818369 -5.26637411, -48.54859729 -5.26406972, -48.54824277 -5.26300616)))",2013,TO,0.39
