geometry,ano,estado,area_km2
"MULTIPOLYGON (((-48.20084127 -5.22370995, -48.20085654 -5.22319048, -48.20085654 -5.22236543, -48.20035235 -5.22227376, -48.19964953 -5.22180012, -48.19897727 -5.22172373, -48.19874809 -5.22126537, -48.19784665 -5.22144871, -48.19789248 -5.22238071, -48.19856474 -5.22268628, -48.19919117 -5.22273212, -48.19914533 -5.22314464, -48.19926756 -5.22445861, -48.19987871 -5.22456556, -48.20000094 -5.2241072, -48.20053569 -5.22393913, -48.20084127 -5.22370995)))",2016,AP,0.06
"MULTIPOLYGON (((-48.20854651 -5.20398999, -48.20854635 -5.20402438, -48.20730926 -5.2040189, -48.20493417 -5.20400836, -48.20529603 -5.20505319, -48.20536847 -5.20632076, -48.20623765 -5.20737102, -48.20623765 -5.20751589, -48.2065636 -5.2075521, -48.20696198 -5.20708129, -48.20779495 -5.20668292, -48.20862792 -5.20628454, -48.20790359 -5.20606724, -48.20714306 -5.20613968, -48.20645495 -5.20563265, -48.20674468 -5.20476346, -48.20870035 -5.20450995, -48.20902634 -5.20348436, -48.20854875 -5.20348224, -48.20854651 -5.20398999)))",2016,AP,0.09
"MULTIPOLYGON (((-48.17976368 -5.21475911, -48.17998098 -5.21468667, -48.18052422 -5.21450559, -48.18037936 -5.21370884, -48.1797999 -5.21298452, -48.17940152 -5.21254992, -48.17824261 -5.21367262, -48.17780802 -5.21446938, -48.17780802 -5.21345533, -48.17748207 -5.2129483, -48.17654045 -5.21425208, -48.17668532 -5.21562829, -48.17817018 -5.21595424, -48.17835126 -5.21472289, -48.1788945 -5.21421587, -48.17976368 -5.21475911)))",2016,AP,0.08
"MULTIPOLYGON (((-48.17022697 -5.22602745, -48.17039654 -5.22605571, -48.17052372 -5.22577309, -48.17074982 -5.22544808, -48.17097591 -5.22506654, -48.17107483 -5.22452957, -48.17108896 -5.2241339, -48.17145637 -5.22414803, -48.17234662 -5.22378062, -48.1726575 -5.22332843, -48.17275641 -5.22208491, -48.1734347 -5.22200012, -48.17353362 -5.22263602, -48.17318034 -5.22327191, -48.17336404 -5.22420455, -48.1742119 -5.22400672, -48.17436734 -5.22351214, -48.17464996 -5.22303168, -48.17460757 -5.22255123, -48.17438147 -5.22228274, -48.17405646 -5.22197186, -48.17408472 -5.2211664, -48.17368906 -5.221124, -48.17296838 -5.22054464, -48.17274228 -5.22086965, -48.17275641 -5.22181642, -48.17221944 -5.2219436, -48.17172485 -5.22164685, -48.17089113 -5.22205665, -48.17049546 -5.22277733, -48.17008566 -5.22328604, -48.16961934 -5.22380889, -48.16902584 -5.2235404, -48.16793776 -5.22339909, -48.16778232 -5.22421868, -48.16798015 -5.22517959, -48.16836169 -5.22506654, -48.16885627 -5.22543395, -48.16939325 -5.22560352, -48.16961934 -5.22605571, -48.17022697 -5.22602745)))",2016,AP,0.18
"MULTIPOLYGON (((-48.17775115 -5.23255605, -48.17781691 -5.23206292, -48.17780047 -5.23156979, -48.17761965 -5.23145472, -48.17724159 -5.2314465, -48.17719227 -5.23031231, -48.17732378 -5.22933427, -48.17715118 -5.22909592, -48.17676489 -5.22921098, -48.17650189 -5.22981096, -48.17637861 -5.2306575, -48.17555673 -5.23069859, -48.17501428 -5.23050956, -48.17456225 -5.23041915, -48.17412665 -5.23084653, -48.17377324 -5.23119172, -48.17383077 -5.23186567, -48.17421706 -5.23226017, -48.174628 -5.23255605, -48.17573754 -5.23250673, -48.17600876 -5.23239989, -48.1763293 -5.23196429, -48.17662517 -5.23171773, -48.17696215 -5.23184923, -48.17695393 -5.23229304, -48.17638683 -5.23268755, -48.17690462 -5.23294233, -48.17775115 -5.23255605)))",2016,AP,0.09
"MULTIPOLYGON (((-48.16778922 -5.22904732, -48.1677113 -5.23081365, -48.16828276 -5.2307617, -48.16924386 -5.23008634, -48.1702569 -5.22954085, -48.17090629 -5.22995646, -48.17091153 -5.22999053, -48.17094252 -5.23019197, -48.17095824 -5.23029414, -48.17055349 -5.23122507, -48.17045089 -5.23149753, -48.17069849 -5.23167085, -48.17103617 -5.23115134, -48.17168556 -5.23141109, -48.17223104 -5.23226829, -48.17254275 -5.23229426, -48.17280251 -5.23198256, -48.17264665 -5.23060585, -48.17243885 -5.22967073, -48.17176348 -5.22930707, -48.1700491 -5.22907329, -48.16778922 -5.22904732)))",2016,AP,0.09
"MULTIPOLYGON (((-48.18548627 -5.24495975, -48.1860866 -5.24676072, -48.18470124 -5.24828462, -48.18276173 -5.24934673, -48.18179197 -5.24846934, -48.17925214 -5.24546772, -48.17809767 -5.24629894, -48.17666613 -5.24893113, -48.17689702 -5.25105535, -48.17809767 -5.25304104, -48.17994482 -5.25511908, -48.1808684 -5.2550729, -48.18183815 -5.25451876, -48.18236384 -5.25432722, -48.18344789 -5.25378997, -48.18363912 -5.25341047, -48.18399113 -5.25325028, -48.18453437 -5.25271059, -48.18437798 -5.25239453, -48.18502326 -5.25271279, -48.18493213 -5.25151714, -48.18414709 -5.25068592, -48.18387002 -5.25008559, -48.18502449 -5.24971616, -48.18687164 -5.24925438, -48.18650221 -5.25027031, -48.18691782 -5.25082445, -48.18765668 -5.25013177, -48.18765668 -5.2489773, -48.18834936 -5.24842316, -48.18987326 -5.24883877, -48.19102773 -5.24902348, -48.19061212 -5.24791519, -48.18955001 -5.24676072, -48.1906583 -5.24629894, -48.19352138 -5.2468069, -48.19421406 -5.24611422, -48.19352138 -5.24403618, -48.19116626 -5.24472886, -48.18710253 -5.24495975, -48.18539392 -5.24357439, -48.18548627 -5.24495975)))",2016,AP,0.97
"MULTIPOLYGON (((-48.02341224 -5.22481184, -48.02140347 -5.22498501, -48.01794006 -5.22488111, -48.0181825 -5.22640501, -48.01918689 -5.22709769, -48.01908298 -5.22678598, -48.01908298 -5.22643964, -48.0197064 -5.22643964, -48.02168384 -5.22637261, -48.02251009 -5.22558557, -48.02282346 -5.22526208, -48.02320444 -5.22540062, -48.02455517 -5.22560842, -48.02632151 -5.22585086, -48.0278454 -5.22605867, -48.02912687 -5.22581623, -48.02902296 -5.22553916, -48.02746443 -5.22526208, -48.02514395 -5.22505428, -48.02341224 -5.22481184)))",2016,AP,0.13
"MULTIPOLYGON (((-51.13750773 1.00605996, -51.13531638 1.00611339, -51.13547672 1.00531181, -51.1360112 1.00467053, -51.13633188 1.00322767, -51.1370267 1.00381551, -51.13745428 1.00397582, -51.13761462 1.00515149, -51.13750773 1.00605996)))",2016,AP,0.05
"MULTIPOLYGON (((-51.04224709 1.10862489, -51.04224709 1.10912392, -51.04263926 1.10940908, -51.04324535 1.10940908, -51.04370882 1.10933779, -51.04320969 1.11040715, -51.04203318 1.11165473, -51.04057145 1.1114765, -51.03900277 1.10948037, -51.03975146 1.10894569, -51.04224709 1.10862489)))",2013,AP,0.11
